Text,Emotion
i cant sleep and re read happy posts and i go past the one about picnic day and i get so happy im like james you make me so happy i love you and then repeat as soon as i feel jealous,anger
i feel resentful and irritable,anger
i didn t want them sending me crap i d feel almost insulted to win and embarrassed for whoever made it like in oregon,anger
i am feeling completely irritated right now and i have no idea why maybe because he is usually just getting home from school so the last hour of these god awful videos have imposed on my time,anger
i hope my condescending attitude will allow present me to feel offended and as such remember that the amount of sunlight affects plant growth,anger
i feel like i can trust them though seeing how they can understand how other women can be bitchy and neither of us want to deal with that shit,anger
im good at hiding my true feelings or blurting them out in sarcastic tones,anger
ive been feeling so bothered lately,anger
i still try to force myself to do some even if i m feeling irritable withdrawn and quiet at the time,anger
i feel irritated a lot,anger
i would just hurt others feelings i am so selfish,anger
i got a feeling give it up i got a feeling get away becuz i m cuz i m dangerous oh i m a badman ah,anger
i feel rude about going to the bathroom when she s in there,anger
i can remember when cammie was a couple of months old looking at her sweet innocent face and just sobbing thinking about her going to school the thought that someone would hurt her feelings be unkind to her be unfair to her the thought that a teacher might be mean to her or not love her,anger
i feel im not bothered by that,anger
i was more irritable i went from having a million and one ideas to feeling like not being bothered from feeling inspired to feeling obligated,anger
