Text,Emotion
im feeling quite distressed about the amount of horses whose jaws are jammed shut with what i consider to be excessive nosebands along with a considerable amount of metal in their mouths,fear
i began to feel very afraid of disappointment during the tour just because the rain and fog continued,fear
i are gay and feel assaulted by the right wing,fear
i do know the main reason i feel like i m losing myself unsure if i ll ever get those pieces back but i m not quite ready to talk about that just yet,fear
when we stayed in vienna with our class,fear
i feel like im tortured like years ago,fear
i was sent home still feeling a bit shaky and dizzy,fear
i feel very vulnerable about sharing things that i write but i hit the publish button anyway,fear
i give you some tips on overcoming the feelings of being overwhelmed,fear
i didnt feel as intimidated as i had felt at the beginning of class,fear
i feel like in some ways im probably not putting myself in vulnerable positions enough and pushing the limits of it,fear
i was actually feeling very distressed,fear
i heard it somehow it brings me good feeling strange,fear
im still feeling a little shaken,fear
i let myself think about my behaviour towards you when we were children i feel a strange mix of guilt and admiration for your resilience,fear
i wish i could say fuck you to people who make me feel insecure for ever to have existed,fear
ive had this urgent feeling to write to you and tell you how the files make me feel but have felt hesitant because of fear as to where it will lead me,fear
i arrived at the monastery one week later i was feeling terrified,fear
i feel nervous when anyone gets too close,fear
i look hot i get leers that make me feel like i might get assaulted,fear
i have had a lot of uncaring men in my life and it still feels strange to have several that call come by and reach out to me when i am at my weakest moments,fear
i think i feel myself flushing don t be alarmed i m on a headache medicine that causes that sometimes,fear
i came to china feeling a little frightened of everything around me,fear
